Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-11-09 00:00:00-05:00,443.69194475976866,443.928293060414,440.4397898347998,441.8578796386719,51149100,0.0,0.0,0.0
2021-11-10 00:00:00-05:00,440.1561547381562,441.85787981414506,436.8094835724889,438.3031921386719,69429700,0.0,0.0,0.0
2021-11-11 00:00:00-05:00,439.8063146570788,439.8819622614729,438.42604881351787,438.4449462890625,34848500,0.0,0.0,0.0
2021-11-12 00:00:00-05:00,439.7212557199241,442.31162370919134,438.76639940952595,441.75384521484375,53466700,0.0,0.0,0.0
2021-11-15 00:00:00-05:00,443.0490061606054,443.20970682007754,440.7706054821188,441.9050598144531,46980500,0.0,0.0,0.0
2021-11-16 00:00:00-05:00,441.64039128539906,444.79800085155625,441.5647725301074,443.6540832519531,48857500,0.0,0.0,0.0
2021-11-17 00:00:00-05:00,443.38937922603975,443.5690062293373,441.95239205076814,442.57635498046875,47858300,0.0,0.0,0.0
2021-11-18 00:00:00-05:00,443.6162055810382,444.34417666147783,440.8745716296693,444.0794677734375,50625600,0.0,0.0,0.0
2021-11-19 00:00:00-05:00,443.96611687882415,445.22350607662486,442.91674420427023,443.28546142578125,57315600,0.0,0.0,0.0
2021-11-22 00:00:00-05:00,445.17621845643487,447.68150466992637,441.82951844516293,442.0375061035156,72762000,0.0,0.0,0.0
2021-11-23 00:00:00-05:00,441.70659418804007,443.4839379483123,439.0878655163852,442.6236267089844,73206500,0.0,0.0,0.0
2021-11-24 00:00:00-05:00,440.60992545059463,443.9282646113557,439.7874380332355,443.80535888671875,61858800,0.0,0.0,0.0
2021-11-26 00:00:00-05:00,437.093074859668,438.56788589713005,432.77262114747356,433.9071044921875,112669600,0.0,0.0,0.0
2021-11-29 00:00:00-05:00,438.72855709825706,441.0825765467772,436.51634083619484,439.2296142578125,86268800,0.0,0.0,0.0
2021-11-30 00:00:00-05:00,436.77165354014227,438.6908005607439,430.4375076301765,430.6833190917969,148559600,0.0,0.0,0.0
2021-12-01 00:00:00-05:00,436.43129028942224,439.2958302661636,425.7010726926602,425.89959716796875,131939200,0.0,0.0,0.0
2021-12-02 00:00:00-05:00,426.1170949635271,434.0016709289296,425.7200171180111,432.4228515625,127637800,0.0,0.0,0.0
2021-12-03 00:00:00-05:00,434.09619753225604,435.1644675867298,424.40591747348236,428.6601867675781,137331600,0.0,0.0,0.0
2021-12-06 00:00:00-05:00,431.2221588535667,435.62769415694277,428.7924916649243,433.7369079589844,98977500,0.0,0.0,0.0
2021-12-07 00:00:00-05:00,439.0500125226499,443.2759208287808,433.6045390406269,442.70867919921875,95484700,0.0,0.0,0.0
2021-12-08 00:00:00-05:00,443.1057200605157,444.33471944620135,441.3378108780034,443.88092041015625,72238800,0.0,0.0,0.0
2021-12-09 00:00:00-05:00,442.5858209760544,443.98501329897994,440.6856002620959,440.8841247558594,61272600,0.0,0.0,0.0
2021-12-10 00:00:00-05:00,443.60683875331665,445.18562915930386,441.0353682278382,445.03436279296875,77159800,0.0,0.0,0.0
2021-12-13 00:00:00-05:00,444.5143899851278,444.8641808206626,440.8084362887176,441.0920715332031,87724700,0.0,0.0,0.0
2021-12-14 00:00:00-05:00,437.8020052737355,440.3072907496012,435.11709283440183,438.0572509765625,97264100,0.0,0.0,0.0
2021-12-15 00:00:00-05:00,438.11406232711835,445.14776011465756,435.5803870123886,444.9019775390625,116899300,0.0,0.0,0.0
2021-12-16 00:00:00-05:00,446.76440812549816,447.0480145048565,439.41868553794336,440.9786071777344,116568600,0.0,0.0,0.0
2021-12-17 00:00:00-05:00,437.8791115338548,440.9055127293421,434.5681076046868,436.2852783203125,135511600,1.633,0.0,0.0
2021-12-20 00:00:00-05:00,431.1717914151028,432.04459257214927,428.00308834892655,431.6461486816406,107134800,0.0,0.0,0.0
2021-12-21 00:00:00-05:00,435.0899761499683,439.4540689734904,432.9079442144428,439.311767578125,69806300,0.0,0.0,0.0
2021-12-22 00:00:00-05:00,439.05564982671206,443.8181868258373,438.85639890949284,443.704345703125,58890200,0.0,0.0,0.0
2021-12-23 00:00:00-05:00,444.709899328957,447.9734793596965,444.60555463643215,446.46502685546875,56439700,0.0,0.0,0.0
2021-12-27 00:00:00-05:00,447.8501509520467,452.8309019257752,447.8027268094746,452.7834777832031,56808600,0.0,0.0,0.0
2021-12-28 00:00:00-05:00,453.219895788075,454.253991127198,451.6450262309566,452.4134826660156,47274600,0.0,0.0,0.0
2021-12-29 00:00:00-05:00,452.5178607590598,454.01681695689126,451.51222568719845,452.9922180175781,54503000,0.0,0.0,0.0
2021-12-30 00:00:00-05:00,453.4191129196159,454.4342443807081,451.27503784257567,451.7398986816406,55329000,0.0,0.0,0.0
